,tract_id,white_CT,black_CT,asian_CT,hispanic_CT,Under $50K_CT,$50K - $100K_CT,$100K - $200K_CT,Over $200K_CT,Food_CT,Shopping_CT,Work_CT,Health_CT,Religious_CT,Service_CT,Entertainment_CT,Grocery_CT,Education_CT,Arts/Museum_CT,Transportation_CT,Sports_CT,white_inflow_CT,black_inflow_CT,hispanic_inflow_CT,asian_inflow_CT,Under $50K_inflow_CT,$50K - $100K_inflow_CT,$100K - $200K_inflow_CT,Over $200K_inflow_CT,total_population_CT,total_visitors_estimated_CT,total_visitors_received
86,25025090700,0.7198380903328955,0.06143388176572331,0.061934120880160044,0.11948630419934034,0.43520342570516984,0.16202657919548633,0.30891563400176575,0.0938543610975779,18.766597855125266,20.570000017313617,1.134897427519729,1.134897427519729,3.2052951101048004,12.424598202869078,1.6194902252038597,5.3779687009462025,8.350181298293696,2.1040830228879903,0.0,0.0,0.3212079278391817,0.3673111189877047,0.219870261056437,0.09161069211667648,0.5329113905350366,0.17939598544939742,0.21152301889064554,0.07616960512492027,12806,120454,120453
87,25025090901,0.2753901187840173,0.12125981457653258,0.28819721858790404,0.2866255631080025,0.7306233888064223,0.10852136257277009,0.14185534488087465,0.018999903739932794,2.2447948128539257,1.564740093852884,0.0,2.007082781278805,1.1223974064269628,8.3848991724779,1.1223974064269628,0.5611987032134814,2.2447948128539257,4.489589625707851,0.0,0.0,0.313293748680404,0.28984298675227943,0.24528121854505391,0.15158204602226247,0.5772138589513642,0.16386997623118782,0.20052442368658874,0.05839174113085894,12374,8628,8628
88,25025091001,0.5373554568027218,0.21933132510352413,0.18894080738026087,0.048260059129976794,0.3987982898611086,0.13109447475741906,0.3314180675332027,0.1386891678482696,15.890111166644457,5.009054438778213,0.6169137493613538,7.722743537172093,0.0,25.119016637778447,1.8507412480840613,4.789350882565037,0.0,1.688885550770817,0.6169137493613538,0.0,0.34972248892334484,0.3261782645420993,0.1880258813995552,0.1360733651350006,0.49691983124442635,0.17723434547190844,0.23913887398372616,0.08670694929993877,7845,21796,21796
89,25025091100,0.5263580376114524,0.07375666225767696,0.23900857769898318,0.09335954678319229,0.3949948323105204,0.2032712754920324,0.30194152429467747,0.09979236790276964,14.630791909905556,9.320745312350041,2.411126767968983,5.678822033996441,8.029931808422484,21.50508661446412,2.1248751635285155,7.803697197524956,2.1248751635285155,0.0,0.0,0.0,0.3710878399854075,0.3096095573219394,0.18288620235289746,0.1364164003397555,0.47201305325752585,0.1876544001311325,0.2482909522347958,0.09204159437654584,11317,7809,7810
90,25025091200,0.41837165875815246,0.28426677964405844,0.08318066924606791,0.15482176632851685,0.3629198373665404,0.13793749591067855,0.30889011087014523,0.19025255585263565,18.59191829752232,6.168615432198265,0.0,9.136012949903195,12.33723086439653,18.698549096760956,3.0843077160991323,6.158336033042705,3.1806591161822135,0.0,0.0,0.0,0.22137457467555932,0.446420836778866,0.25911515807844565,0.07308943046712892,0.554964978118789,0.17799286803266715,0.19523686133503781,0.07180529251350593,9290,8247,8247
91,25025091300,0.07881287010576907,0.6215897350598809,0.04343833153797393,0.22688547273076493,0.6717767413167711,0.18887462995278326,0.10659018082649575,0.03275844790394985,24.207060147594767,24.207060147594767,0.0,10.349414417987056,8.069020049198254,5.788625680409453,5.174707208993528,5.174707208993528,10.349414417987056,2.8943128402047265,0.0,0.0,0.15068544755427976,0.5134365830833078,0.28272334208421745,0.05315462727819498,0.595355729012744,0.18428729324079082,0.17028555495114453,0.05007142279532052,12712,10665,10665
92,25025091400,0.07541196046778764,0.4891331880291762,0.012966802262356355,0.36707525318333545,0.5649995798940337,0.2108903798723338,0.15287776323998675,0.07123227699364564,6.591040856648453,9.886561284972679,0.0,0.0,9.408349723502727,12.703870151826953,0.0,0.0,0.0,3.295520428324226,0.0,0.0,0.14693595661952533,0.4954898127826835,0.30810344482851737,0.04947078576927366,0.598960466066385,0.17889622819762774,0.16869388162235352,0.0534494241136337,15932,4569,4569
93,25025091500,0.13159404966861402,0.4746511057395895,0.028127692053970102,0.27973325280983274,0.5466615418116315,0.20678489218610221,0.18339119971545778,0.06316236628680835,5.418534228396858,2.709267114198429,0.0,7.147818545021179,2.3826061816737267,13.2857965167665,2.709267114198429,5.091873295872156,2.3826061816737267,9.263124425534793,0.0,0.0,0.169507053898441,0.4956374791979957,0.2702867473173312,0.06456871958623196,0.5777401936372691,0.18571676181801894,0.1770584219388073,0.05948462260590451,19964,8175,8175
94,25025091600,0.18027474688023548,0.30285636809419836,0.3286749760967266,0.16109368099240315,0.5600025626894841,0.2524328829384609,0.15642771905767394,0.031136835314380988,13.740933722415974,5.608715255348742,0.0,8.413072883023114,6.098805258809575,22.644096608899922,2.804357627674371,3.0494026294047876,7.255939070916344,6.098805258809575,0.0,0.0,0.17122841286989102,0.46985512356606746,0.24487574862188388,0.11404071494215752,0.5637714421617394,0.2025553178368973,0.17874619116150323,0.054927048839860014,12639,12511,12510
95,25025091700,0.03586688951625973,0.6672164023310063,0.08434104723203034,0.18329794548651376,0.6512990019848218,0.17537604234625595,0.13138669496083022,0.04193826070809193,18.670769073838514,14.079152364699045,0.0,0.0,0.0,11.736419879231304,0.0,9.386101576466029,4.693050788233014,2.451752381858821,0.0,0.0,0.13535298213373512,0.5385727064690911,0.25238869063808056,0.07368562075909317,0.5927561568659013,0.1934506436947061,0.16898327965343152,0.04480991978596106,14698,9665,9665
96,25025091800,0.047836467342156,0.6206759989946036,0.02528949337999661,0.24816856132711781,0.6233567830545064,0.25112436673276145,0.11480472776031789,0.010714122452414262,11.601044481344418,3.4572190327109635,0.0,6.914438065421927,12.343655031177565,7.045615719755254,4.900888111670109,0.0,4.1582775618369645,2.7146084828778188,0.0,0.0,0.14172543744496816,0.5434239397980636,0.26217194268215416,0.05267868007481402,0.5880886103197497,0.19061268161504497,0.17588935739384584,0.045409350671359316,20328,11205,11205
97,25025091900,0.04878774466562416,0.5910258011466604,0.0,0.32542408401881284,0.5560030378687374,0.2210437175828457,0.16439290231029527,0.058560342238121586,2.010795404379166,2.010795404379166,0.0,2.023087343092706,20.713207671338594,8.067765494943746,6.0569700905645805,2.010795404379166,0.0,3.5175073228037457,0.0,0.0,0.12591266524869027,0.5685645486884484,0.2552150220197935,0.05030776404306763,0.561465317714317,0.2023588278944365,0.18778160198724148,0.04839425240400495,24805,7144,7143
98,25025092000,0.07444287921090817,0.5981445479570344,0.0842690493514762,0.20297725315458331,0.478706257702944,0.2417282705164082,0.26070550128087283,0.018859970499774913,14.144301930288094,0.0,0.0,0.0,22.005873125597077,8.911932049520576,6.010783035707315,6.718361655331804,9.723753173185461,3.0053915178536577,0.0,0.0,0.13868980658221033,0.5501902554873555,0.23303500157800588,0.0780849363524282,0.5534083493536629,0.20470285542599811,0.19112895054650356,0.05075984467383538,32084,14225,14224
99,25025092101,0.2690657428335464,0.22351362847384432,0.39127214637653684,0.09766109229983178,0.5339348549081053,0.12495297340316107,0.26120567696891717,0.07990649471981622,12.683873134525962,6.666719987143068,5.874486554401642,15.762387802591372,6.600490277535323,25.085671525364063,4.0299671479447206,2.7849585548952267,2.0781648336176883,0.0,0.0,0.0,0.260598343476184,0.4145870720146783,0.17640494904457038,0.1484096354645671,0.5098126673907185,0.1862818665494369,0.23192174109362412,0.07198372496622048,24555,35578,35578
100,25025092200,0.2475551963198583,0.3625753678692981,0.18109862264214002,0.16397089432002054,0.4218926190621046,0.2034363170026475,0.29770548342370745,0.07696558051154029,12.505246556163694,18.352362447732236,0.0,0.0,7.182166627961381,6.5624710613750254,2.159350814905403,1.0796754074527015,4.585280365292729,7.642146468827726,0.0,0.0,0.1832318779167341,0.5068204942244917,0.22018555171284027,0.08976207614593378,0.5371905702679418,0.1998268735221808,0.20247289190891352,0.060509664300963786,13414,66890,66891
101,25025092300,0.04103592685316187,0.6277045921785664,0.00973390481891291,0.29688573083676445,0.5264607590022564,0.2625750492135549,0.17760733829539765,0.03335685348879096,17.032524759149982,14.134634728785764,0.0,9.7845015362349,14.662298630504493,12.125820317184669,0.0,1.5984260963407082,2.5364783133198237,2.5364783133198237,0.0,0.0,0.12753446094047274,0.5826108006575035,0.24114685916018036,0.04870787924184331,0.5549326343351023,0.20530419769340907,0.1885486616989901,0.05121450627249838,18612,14073,14074
102,25025092400,0.010872996644366119,0.5923167358242627,0.010410315936095219,0.3715782535777994,0.7279577103114913,0.11788355223163165,0.13634989254639263,0.01780884491048447,8.862426841328027,11.984023497374059,0.0,1.5367936886887732,15.357623491749882,10.760472358141659,0.0,10.004419686795627,1.5367936886887732,6.147174754755092,4.754408902071777,0.0,0.10700870962647863,0.5733339688356249,0.2831031383207696,0.03655418321712663,0.6120215432315345,0.1744315883687811,0.17120104165926597,0.04234582674041833,33845,18023,18024
103,25025100100,0.023384455159944768,0.6700900157074638,0.013629104797023672,0.2691712732200185,0.7730517994320912,0.06673794648902633,0.13707330163576803,0.023136952443114353,8.633497517369205,5.605448157504104,0.0,4.307903011153504,5.4656472017097295,8.921242963858576,6.005119224955509,1.4985094366898115,0.9567799002170115,0.6006353577906178,1.1577441905562242,0.0,0.09229180082953936,0.512599990372182,0.23199155155141835,0.030273188234001266,0.5332890589487808,0.15090981887647692,0.1458625184649806,0.03709513469690267,30373,31029,31029
104,25025100200,0.019983216612916497,0.7599665152952695,0.009126634088655971,0.19332866390846018,0.5925240044873566,0.21729086551743426,0.16654532214198509,0.023639807853223917,5.081772837906447,0.0,6.052305379252814,5.524473018072518,14.64549717745885,18.756737474018934,0.0,0.0,3.5114189602995896,2.5408864189532236,0.0,0.0,0.12196034913887867,0.6062716750651572,0.23122490786281152,0.04054306793315248,0.5804145002627477,0.1928909578786806,0.18054903189911709,0.046145509959454614,14011,4038,4038
105,25025100300,0.027066347798509877,0.7912360465831361,0.029700871424731934,0.08242827914053912,0.5044240052041968,0.28410023943919815,0.14083905545052303,0.07063669990608187,6.711175090304757,0.0,0.0,0.0,14.73975105572011,7.484283948831679,3.8496128733188524,6.381824871527108,2.3685650764086983,0.0,0.0,0.0,0.08496270260935027,0.48004825262829687,0.15920192144158565,0.03162327072937084,0.42410329448315415,0.15772070335799349,0.13148672815136547,0.04252542141609057,17832,6811,6811
106,25025100400,0.09134936057036389,0.5291269696392242,0.07339627747582168,0.23703702761841178,0.5091889253346726,0.20420061518583127,0.24975557347420904,0.03685488600528703,10.109342476275412,3.4071958526609505,0.0,2.2860927742629387,7.223458700591073,5.171581201076516,0.0,1.1430463871314693,1.1430463871314693,0.0,0.0,0.0,0.1506994518783218,0.5645250405924926,0.22518559342498493,0.059589914104200635,0.5364219724305567,0.21089003709027265,0.19650302695913288,0.056184963520037684,17968,9535,9535
107,25025100500,0.1537855229794222,0.5767849763664356,0.07552518766568879,0.15574748647586387,0.4903904230196908,0.22802558870727008,0.17416329589559212,0.1074206923774468,4.701633857246514,4.560213453522104,0.0,6.5514014409606975,10.551549859842364,19.748780642453855,2.671276848702519,0.0,7.132147576221619,0.0,0.0,0.0,0.17455847235312813,0.5321827577737279,0.22122850138200734,0.07203026849113645,0.5375872947978062,0.20281014744692943,0.19759295695109913,0.062009600804165135,29376,19039,19039
108,25025100601,0.35843935258293513,0.2895140970165752,0.14099934673467046,0.1104632373994054,0.37977293103062676,0.23832583637828714,0.26320910640600526,0.11869212618508071,13.731745112542846,13.731745112542846,0.0,3.4329362781357116,1.3839783488307669,13.820451297387406,2.449597055581201,6.865872556271423,1.3839783488307669,1.2247985277906006,0.0,0.0,0.2752829585788706,0.4185757058017574,0.18937757701970376,0.11676375859966819,0.4930510596704102,0.2012040451875358,0.22881550002642742,0.07692939511562652,18688,6921,6921
109,25025100603,0.7998849348199119,0.0722073102424731,0.08279592583788824,0.023090206955010843,0.26700043538586843,0.24808326558292396,0.34829599951370477,0.13662029951750282,10.175293429445432,1.8813962105264983,2.7369619374522287,7.268066735318165,1.4536133470636332,16.845312544625692,5.21640576811663,2.9072266941272664,0.4277828634628652,4.1905752845158615,1.4536133470636332,0.0,0.34674075162869095,0.38149647668010567,0.17001869700033184,0.10174407469087145,0.4809792226486585,0.19317147478275173,0.24240387483015743,0.08344542773843203,3797,26310,26310
110,25025100700,0.9010599629714555,0.015505719579284257,0.07002478104885426,0.0054314362253312844,0.2678596428386424,0.22717673383120507,0.36789036501568606,0.13707325831446637,13.912210624536401,9.575547893886158,2.7973429608934826,3.1318282529989507,1.4061796238900706,11.198633437622078,4.942877652528408,4.981355433926374,1.009755055875331,1.9665612983265388,0.0,0.0,0.4220010399514779,0.34835824268425797,0.13867038553751432,0.09097033182674973,0.4445007743589285,0.19922964254280873,0.26467664367235055,0.09159293942591214,11165,23433,23433
111,25025100800,0.5538901687750348,0.2526069785567831,0.10876037851488286,0.06087379591467879,0.3314980292308142,0.18766456499722947,0.3379271405038281,0.1429102652681281,5.815762785759328,2.686414591361732,1.006219367443789,5.990645300591146,8.172802858644435,8.099088400269338,0.18247839064360957,1.006219367443789,1.374054816125158,0.367835448681369,0.18247839064360957,0.0,0.33474253054296543,0.4165743050710059,0.16214450555198362,0.08653865883404487,0.4529509138259086,0.20371856753664475,0.25385352873914035,0.08947698989830623,12789,15437,15436
112,25025100900,0.21939948600664788,0.5415324894742481,0.09626694881570834,0.09514387564433026,0.3325928295988474,0.31982949202337735,0.2611199676328723,0.08645771074490284,20.58669186285993,10.658562557317694,0.0,16.770475790819734,9.324454323753036,8.730063017250105,4.130556597815079,3.3366657900307057,2.5969488629689788,2.8571155080212147,0.0,0.0,0.19792669068111246,0.5517503978454421,0.1921924441226463,0.058130467350798916,0.5022117952882617,0.21475633706816485,0.2189525417964561,0.06407932584711729,9747,18582,18582
113,25025101001,0.019862811448682696,0.7937485788028825,0.0,0.13822295303307724,0.4801731254015374,0.24695021704619446,0.19147552407036866,0.08140113348189935,4.2987492518486565,2.5381490529952018,2.606649883185189,6.977567381769945,5.286327695169071,10.273366409609556,3.463701817155264,1.7606001988534552,1.3504382492453573,2.135321936479331,0.0,0.0,0.09553706730225016,0.528740739713141,0.17640757914037472,0.022740908664951247,0.4458380905547867,0.1657841595116188,0.16356780442050578,0.04823624033380579,25048,18825,18824
114,25025101002,0.038255004804115846,0.7927737104796517,0.008699899838890718,0.12818769496624016,0.6174075713003755,0.1880345433494005,0.16071109017914398,0.033846795171079816,6.267618957110747,7.565414129431841,1.044603159518458,2.089206319036916,5.943551059006475,8.753292639457577,1.044603159518458,0.0,2.089206319036916,2.8097415804511012,2.089206319036916,0.0,0.13172378631597614,0.6218189964486254,0.2102091041836006,0.03624811305179777,0.5517111893655786,0.19956814282228352,0.19192588987134354,0.05679477794079423,28710,13769,13769
115,25025101101,0.008769030732171302,0.843758507135727,0.0,0.13418332584280787,0.6032417568764002,0.23695397189539374,0.13784856603275047,0.02195570519545546,5.541194378136433,5.394769080861695,0.0,2.8991343202248885,21.761277952957652,18.605069370419418,0.0,0.0,2.495634760636806,2.495634760636806,0.0,0.0,0.11472726883652402,0.6352937423811482,0.2192008379232161,0.03077815085911149,0.5737473479505435,0.19485957264499068,0.1838054531517526,0.04758762625271328,17253,6590,6590
116,25025101102,0.017296274844568416,0.8021245735599232,0.00662522151964457,0.15584799785659748,0.6405203270257436,0.16992735026666825,0.1671898434934478,0.022362479214140283,20.1907977605511,7.699812265607124,0.0,1.7150171276042208,21.85119284292252,14.32613123363978,3.53179634935405,4.01766195106848,2.458303051779581,0.0,0.0,0.0,0.09837201693833342,0.6537713028142176,0.21825058290411808,0.029606097343330754,0.5840375491777557,0.19160650051674885,0.17953121438161843,0.04482473592387688,27059,18391,18391
